Date,Order ID,Product,Category,Sales,Cost,Discount,Quantity,Region,Profit
2024-04-04,43f34,Keyboard,Electronics,1994.05,1017.77,5,4,North,976.28
2024-04-05,58e0d,Headphones,Electronics,421.1,377.12,15,4,South,43.98
2024-04-06,5b0d8,Tablet,Furniture,1048.94,663.42,0,1,East,385.52
2024-04-07,5f376,Tablet,Clothing,1899.54,1280.91,20,7,East,618.63
2024-04-08,e26c6,Tablet,Furniture,1561.59,1122.24,5,7,West,439.35
2024-04-09,67a16,Keyboard,Electronics,792.02,590.57,15,9,East,201.45
2024-04-10,4e625,Desk,Electronics,1194.75,818.76,10,5,West,375.99
2024-04-11,c3d93,Smartphone,Accessories,1745.61,957.98,0,7,West,787.63
2024-04-12,5b240,Headphones,Electronics,1244.04,841.18,20,7,East,402.86
2024-04-13,c917a,Desk,Clothing,1592.61,1373.18,5,5,East,219.43
2024-04-14,f3ef5,Chair,Furniture,994.74,553.42,10,8,East,441.32
2024-04-15,540d2,Smartphone,Furniture,1184.01,791.47,15,1,East,392.54
2024-04-16,467f8,Keyboard,Clothing,1187.51,958.15,5,5,South,229.36
2024-04-17,24c52,Smartphone,Electronics,1369.82,1199.47,20,2,North,170.35
2024-04-18,c365a,Monitor,Furniture,676.98,366.35,10,7,South,310.63
2024-04-19,2b947,Laptop,Accessories,527.71,422.48,0,6,South,105.23
2024-04-20,3b271,Tablet,Furniture,1424.82,1211.77,10,4,West,213.05
2024-04-21,91dac,Printer,Electronics,385.01,329.67,20,2,South,55.34
2024-04-22,f0146,Desk,Furniture,1081.39,831.64,5,2,West,249.75
2024-04-23,2ff9d,Chair,Clothing,463.78,416.97,10,7,North,46.81
2024-04-24,b96a0,Desk,Clothing,1591.71,1401.11,0,5,East,190.6
2024-04-25,b97c7,Printer,Furniture,1143.04,737.19,15,1,East,405.85
2024-04-26,dcb6a,Headphones,Electronics,464.55,365.87,15,9,East,98.68
2024-04-27,3903b,Desk,Accessories,176.46,133.26,20,7,East,43.2
2024-04-28,1ec24,Headphones,Accessories,1927.25,1246.7,0,3,East,680.55
2024-04-29,8ea37,Tablet,Furniture,1080.5,576.89,15,6,North,503.61
2024-04-30,e9263,Monitor,Accessories,1123.59,905.44,15,6,North,218.15
2024-05-01,f180c,Monitor,Furniture,1131.98,968.38,15,4,East,163.6
2024-05-02,290f6,Tablet,Electronics,1228.47,809.69,10,3,East,418.78
2024-05-03,71c39,Chair,Accessories,1404.98,1246.22,0,9,East,158.76
2024-05-04,445be,Monitor,Electronics,1648.03,1063.43,0,2,South,584.6
2024-05-05,9a3bf,Chair,Furniture,1889.76,1362.91,15,2,East,526.85
2024-05-06,dca63,Laptop,Electronics,1586.6,1081.51,15,8,West,505.09
2024-05-07,55f9a,Chair,Electronics,531.69,386.67,10,8,East,145.02
2024-05-08,73cc5,Headphones,Furniture,1796.19,1186.02,15,3,North,610.17
2024-05-09,cbf62,Desk,Electronics,1785.88,1088.8,0,7,North,697.08
2024-05-10,2678d,Desk,Accessories,332.38,242.37,10,6,South,90.01
2024-05-11,aa5b8,Desk,Clothing,204.7,142.26,15,7,West,62.44
2024-05-12,ec744,Tablet,Furniture,271.77,173.4,10,2,North,98.37
2024-05-13,7c88f,Desk,Furniture,1807.65,1366.07,10,7,West,441.58
2024-05-14,6fb68,Chair,Accessories,664.16,586.91,20,10,South,77.25
2024-05-15,91e17,Chair,Electronics,1750.05,1454.04,0,8,East,296.01
2024-05-16,e5ce2,Smartphone,Accessories,633.38,439.74,5,2,East,193.64
2024-05-17,45b00,Mouse,Electronics,464.1,407.57,15,10,East,56.53
2024-05-18,278f8,Mouse,Clothing,702.04,524.21,0,4,North,177.83
2024-05-19,c9d2f,Monitor,Accessories,1750.26,1175.23,0,3,North,575.03
2024-05-20,c6ee9,Headphones,Furniture,679.32,429.79,15,5,West,249.53
2024-05-21,5e713,Desk,Accessories,1266.9,744.23,15,10,North,522.67
2024-05-22,71d42,Headphones,Furniture,378.43,208.64,10,2,West,169.79
2024-05-23,db6db,Monitor,Accessories,1043.77,843.14,20,8,South,200.63
2024-05-24,6469f,Chair,Accessories,855.84,605.73,5,7,North,250.11
2024-05-25,7de4b,Monitor,Clothing,1412.08,1045.61,15,8,East,366.47
2024-05-26,d512a,Chair,Electronics,1607.79,1259.41,20,6,North,348.38
2024-05-27,3795f,Tablet,Furniture,1830.27,1007.33,10,6,South,822.94
2024-05-28,99df6,Tablet,Accessories,1828.17,1156.31,5,3,East,671.86
2024-05-29,67970,Keyboard,Accessories,180.05,141.17,10,6,East,38.88
2024-05-30,4c29e,Desk,Furniture,1067.09,890.57,0,3,West,176.52
2024-05-31,1fccd,Monitor,Accessories,1276.13,934.73,5,9,North,341.4
2024-06-01,81de7,Monitor,Electronics,1717.92,1441.59,0,9,North,276.33
2024-06-02,49d26,Desk,Electronics,980.26,775.85,15,4,West,204.41
2024-06-03,ab886,Keyboard,Furniture,841.22,484.39,0,3,South,356.83
2024-06-04,59162,Laptop,Electronics,685.08,342.62,5,7,East,342.46
2024-06-05,76473,Headphones,Furniture,1303.15,838.14,0,10,East,465.01
2024-06-06,cc811,Chair,Furniture,468.94,270.06,5,6,West,198.88
2024-06-07,d2db7,Mouse,Clothing,1059.67,933.05,0,9,West,126.62
2024-06-08,3f98d,Printer,Clothing,1814.62,1295.23,10,6,West,519.39
2024-06-09,75317,Smartphone,Furniture,936.47,660.08,5,4,West,276.39
2024-06-10,6567b,Headphones,Furniture,1960.52,1086.28,15,3,East,874.24
2024-06-11,9d85e,Mouse,Accessories,1745.09,1169.97,0,2,North,575.12
2024-06-12,4e827,Monitor,Clothing,596.74,523.07,10,5,West,73.67
2024-06-13,9a402,Desk,Clothing,58.03,46.99,5,9,West,11.04
2024-06-14,2ca9c,Mouse,Furniture,1772.76,965.16,0,8,West,807.6
2024-06-15,82792,Mouse,Electronics,1321.17,701.58,15,9,West,619.59
2024-06-16,1ade3,Mouse,Furniture,1590.46,1015.75,0,4,East,574.71
2024-06-17,9fb05,Desk,Furniture,837.24,434.67,15,1,South,402.57
2024-06-18,5c787,Smartphone,Furniture,313.21,215.92,15,9,South,97.29
2024-06-19,92e11,Desk,Furniture,1285.45,912.29,15,4,East,373.16
2024-06-20,dbf98,Headphones,Clothing,1268.4,905.0,0,7,North,363.4
2024-06-21,28568,Desk,Accessories,477.37,335.06,0,2,West,142.31
2024-06-22,5058f,Chair,Accessories,1432.56,782.89,0,2,East,649.67
2024-06-23,2c58b,Mouse,Electronics,728.7,517.69,0,2,West,211.01
2024-06-24,e4182,Desk,Clothing,1386.43,895.55,5,8,North,490.88
2024-06-25,b7617,Laptop,Electronics,1736.74,1305.59,5,6,North,431.15
2024-06-26,26fee,Tablet,Furniture,1732.38,1043.33,0,10,East,689.05
2024-06-27,c5e24,Tablet,Clothing,194.51,126.79,15,4,South,67.72
2024-06-28,a2aef,Tablet,Electronics,1271.19,805.48,20,9,East,465.71
2024-06-29,d6cda,Smartphone,Clothing,1341.95,1153.06,20,8,West,188.89
2024-06-30,bcb51,Monitor,Furniture,1346.89,1201.61,10,2,North,145.28
2024-07-01,6f6bf,Keyboard,Electronics,1927.18,1333.92,20,9,East,593.26
2024-07-02,b1df5,Smartphone,Accessories,1137.47,808.03,20,10,North,329.44
2024-07-03,4273a,Monitor,Electronics,1415.21,840.48,5,6,East,574.73
2024-07-04,86420,Mouse,Furniture,1694.28,1273.54,15,4,South,420.74
2024-07-05,b24d7,Chair,Accessories,981.64,602.63,5,4,West,379.01
2024-07-06,ea309,Laptop,Clothing,353.51,193.28,20,9,West,160.23
2024-07-07,875b4,Headphones,Accessories,455.71,312.08,0,10,North,143.63
2024-07-08,e8da3,Tablet,Furniture,1626.81,1014.41,15,5,East,612.4
2024-07-09,96750,Headphones,Furniture,1576.57,1403.27,0,4,South,173.3
2024-07-10,a92e6,Printer,Accessories,1837.73,1392.38,5,7,West,445.35
2024-07-11,dfc2d,Desk,Clothing,52.14,41.84,5,5,South,10.3
2024-07-12,76d9a,Smartphone,Accessories,646.43,364.85,15,2,East,281.58
2024-07-13,c0ab1,Keyboard,Accessories,476.82,330.88,0,2,North,145.94
2024-07-14,72a52,Printer,Clothing,1777.7,1372.53,15,5,North,405.17
2024-07-15,2ef72,Laptop,Furniture,1143.14,720.64,15,7,South,422.5
2024-07-16,3e06d,Desk,Electronics,1438.59,828.73,5,5,East,609.86
2024-07-17,b61e9,Desk,Electronics,660.28,477.92,0,8,East,182.36
2024-07-18,3ade7,Tablet,Accessories,1091.85,928.11,0,1,West,163.74
2023-07-20,494d4,Mouse,Accessories,398.55,214.61,20,5,North,183.94
2023-07-21,31d47,Headphones,Electronics,719.25,470.68,10,4,West,248.57
2023-07-22,d7b64,Chair,Clothing,224.09,158.64,0,6,West,65.45
2023-07-23,36f7b,Monitor,Accessories,1492.87,982.14,10,9,West,510.73
2023-07-24,2f0d2,Smartphone,Furniture,1255.01,975.82,15,10,East,279.19
2023-07-25,cc8ec,Mouse,Electronics,1212.91,772.93,20,3,West,439.98
2023-07-26,28c1d,Monitor,Furniture,549.18,355.54,15,4,South,193.64
2023-07-27,558d3,Printer,Electronics,1321.67,1081.85,20,1,South,239.82
2023-07-28,5d558,Desk,Clothing,496.51,397.84,15,7,West,98.67
2023-07-29,a832c,Smartphone,Electronics,1491.42,1134.89,15,3,West,356.53
2023-07-30,db16b,Mouse,Furniture,110.25,77.9,15,6,North,32.35
2023-07-31,f25b6,Tablet,Furniture,150.69,82.35,0,7,South,68.34
2023-08-01,df1bc,Keyboard,Electronics,446.18,389.25,10,10,East,56.93
2023-08-02,77958,Smartphone,Clothing,484.95,319.44,0,2,East,165.51
2023-08-03,768a3,Desk,Furniture,447.97,366.61,0,1,South,81.36
2023-08-04,d8010,Printer,Accessories,812.78,700.93,10,6,West,111.85
2023-08-05,69d90,Monitor,Clothing,1577.41,1315.18,0,7,East,262.23
2023-08-06,58bb4,Smartphone,Clothing,451.19,343.73,20,3,West,107.46
2023-08-07,326e5,Chair,Accessories,1857.08,1292.06,10,2,North,565.02
2023-08-08,6811a,Laptop,Furniture,1723.81,1303.35,5,8,South,420.46
2023-08-09,bf4e6,Chair,Clothing,1696.17,1508.47,5,2,South,187.7
2023-08-10,3c9b8,Chair,Accessories,1724.28,1236.52,20,3,West,487.76
2023-08-11,c47f8,Desk,Furniture,1391.25,818.38,20,8,East,572.87
2023-08-12,8e479,Monitor,Clothing,99.9,67.46,20,3,South,32.44
2023-08-13,8df6d,Chair,Accessories,1602.89,1334.32,15,1,North,268.57
2023-08-14,cbbe9,Keyboard,Clothing,1525.58,997.54,20,4,South,528.04
2023-08-15,510e6,Printer,Clothing,565.13,431.76,5,2,West,133.37
2023-08-16,c5c64,Headphones,Clothing,218.91,148.27,0,2,West,70.64
2023-08-17,19936,Headphones,Accessories,1679.07,1363.5,20,3,North,315.57
2023-08-18,a312c,Keyboard,Accessories,1541.57,1005.69,15,7,West,535.88
2023-08-19,31945,Keyboard,Clothing,1327.25,850.72,5,10,East,476.53
2023-08-20,a5a21,Keyboard,Accessories,1772.39,1352.17,0,6,North,420.22
2023-08-21,37531,Monitor,Clothing,777.67,678.9,20,4,North,98.77
2023-08-22,45a81,Headphones,Clothing,1496.77,1015.84,10,3,South,480.93
2023-08-23,70582,Headphones,Clothing,1790.45,1049.08,0,9,North,741.37
2023-08-24,ef92e,Printer,Electronics,844.21,718.6,0,9,East,125.61
2023-08-25,a8469,Desk,Furniture,1304.5,732.78,5,6,North,571.72
2023-08-26,a06f5,Desk,Furniture,785.36,591.39,20,6,North,193.97
2023-08-27,83c78,Mouse,Accessories,894.76,614.19,20,7,East,280.57
2023-08-28,287d7,Headphones,Clothing,1076.2,746.07,5,3,South,330.13
2023-08-29,da3d4,Chair,Clothing,1866.03,1376.75,15,9,North,489.28
2023-08-30,e97b4,Monitor,Electronics,496.35,364.67,15,7,East,131.68
2023-08-31,e04b7,Printer,Clothing,565.91,462.32,20,3,South,103.59
2023-09-01,45900,Desk,Clothing,1689.04,1000.12,10,10,East,688.92
2023-09-02,6cf9a,Monitor,Electronics,82.54,42.36,10,7,North,40.18
2023-09-03,61e94,Desk,Furniture,1196.84,704.86,10,4,East,491.98
2023-09-04,e47c5,Keyboard,Accessories,88.0,75.24,15,10,North,12.76
2023-09-05,ee285,Keyboard,Electronics,1722.96,1004.09,0,6,West,718.87
2023-09-06,6fa1e,Monitor,Clothing,816.87,581.52,0,2,South,235.35
2023-09-07,52367,Smartphone,Accessories,845.69,537.44,0,8,East,308.25
2023-09-08,3f72d,Mouse,Accessories,1054.33,543.62,10,2,West,510.71
2023-09-09,352b5,Keyboard,Electronics,278.11,173.68,5,1,West,104.43
2023-09-10,8c414,Smartphone,Electronics,1787.2,906.12,5,3,North,881.08
2023-09-11,a68b8,Headphones,Clothing,1643.41,852.99,15,4,South,790.42
2023-09-12,a6885,Monitor,Furniture,612.97,326.05,0,3,West,286.92
2023-09-13,46aa0,Smartphone,Accessories,1216.03,987.58,10,9,South,228.45
2023-09-14,66602,Chair,Clothing,934.17,707.09,15,8,West,227.08
2023-09-15,29a49,Tablet,Accessories,569.49,350.26,10,7,East,219.23
2023-09-16,f253b,Chair,Electronics,1872.68,1432.36,20,8,South,440.32
2023-09-17,a961a,Headphones,Electronics,640.32,470.53,10,4,West,169.79
2023-09-18,79a72,Laptop,Accessories,1275.82,1107.31,5,8,West,168.51
2023-09-19,55ab0,Smartphone,Electronics,854.09,465.33,10,2,South,388.76
2023-09-20,d68a1,Headphones,Electronics,115.79,84.67,10,10,North,31.12
2023-09-21,50e5b,Tablet,Accessories,771.56,558.77,0,4,East,212.79
2023-09-22,8dc44,Headphones,Furniture,1531.53,889.98,10,2,South,641.55
2023-09-23,37cdb,Desk,Furniture,475.27,393.94,15,4,East,81.33
2023-09-24,b18de,Smartphone,Furniture,1092.88,753.94,10,7,North,338.94
2023-09-25,526ae,Laptop,Clothing,1989.11,1079.8,20,3,South,909.31
2023-09-26,dd0bd,Desk,Accessories,337.61,203.53,5,10,North,134.08
2023-09-27,e6666,Laptop,Furniture,1210.62,1006.49,5,4,East,204.13
2023-09-28,86038,Laptop,Clothing,1497.47,830.36,10,3,East,667.11
2023-09-29,ee455,Tablet,Clothing,1586.42,1345.17,15,10,North,241.25
2023-09-30,b23bf,Desk,Furniture,1823.14,1105.22,10,2,East,717.92
2023-10-01,7676e,Keyboard,Accessories,541.45,466.78,0,4,North,74.67
2023-10-02,291c5,Keyboard,Clothing,1479.56,1273.46,20,2,East,206.1
2023-10-03,766b0,Laptop,Furniture,1995.73,1393.54,15,9,East,602.19
2023-10-04,1c4da,Desk,Electronics,415.53,270.6,0,8,East,144.93
2023-10-05,7198a,Mouse,Furniture,252.99,193.25,10,8,North,59.74
2023-10-06,bae1b,Monitor,Electronics,1254.95,880.88,0,10,West,374.07
2023-10-07,36823,Headphones,Accessories,856.58,665.14,0,3,South,191.44
2023-10-08,dd186,Monitor,Electronics,1647.75,895.43,0,3,South,752.32
2023-10-09,eb098,Printer,Electronics,1878.62,1535.15,15,9,South,343.47
2023-10-10,8c0bc,Headphones,Clothing,564.04,492.19,5,2,South,71.85
2023-10-11,a3d2c,Mouse,Accessories,305.62,258.96,0,1,West,46.66
2023-10-12,dc1f3,Monitor,Accessories,731.38,476.11,5,3,North,255.27
2023-10-13,1eeda,Tablet,Electronics,1372.36,986.58,20,1,West,385.78
2023-10-14,b180a,Mouse,Electronics,482.23,288.4,10,9,North,193.83
2023-10-15,50214,Printer,Clothing,1399.2,773.57,10,5,South,625.63
2023-10-16,4a1c4,Printer,Accessories,671.73,359.46,20,1,West,312.27
2023-10-17,58a3c,Monitor,Furniture,1063.27,916.47,5,7,South,146.8
2023-10-18,3f375,Tablet,Clothing,189.71,127.84,10,2,North,61.87
2023-10-19,df77e,Tablet,Accessories,1262.48,827.38,15,6,East,435.1
2023-10-20,b93bb,Tablet,Electronics,1405.42,1041.9,0,9,West,363.52
2023-10-21,82014,Chair,Furniture,568.8,434.22,5,7,South,134.58
2023-10-22,83207,Smartphone,Accessories,1239.72,1003.59,10,6,North,236.13
2023-10-23,f0007,Monitor,Clothing,1646.49,1350.24,10,5,North,296.25
2023-10-24,7d51a,Mouse,Furniture,487.24,278.77,0,7,East,208.47
2023-10-25,3b94e,Headphones,Accessories,330.3,297.13,10,4,South,33.17
2023-10-26,47c0b,Printer,Accessories,1768.68,1522.91,15,10,South,245.77
2023-10-27,aa6a0,Laptop,Furniture,845.74,427.0,10,1,North,418.74
2023-10-28,b7aa8,Smartphone,Electronics,433.88,271.82,15,6,East,162.06
2023-10-29,3c763,Laptop,Furniture,331.61,293.63,20,1,North,37.98
2023-10-30,e9e1e,Printer,Electronics,476.55,259.57,10,8,West,216.98
2023-10-31,48582,Laptop,Electronics,256.46,197.42,15,4,East,59.04
2023-11-01,5482e,Laptop,Furniture,237.88,161.44,5,9,North,76.44
2023-11-02,519c8,Keyboard,Electronics,1826.18,1378.9,0,8,North,447.28
2023-11-03,4ba97,Chair,Accessories,1907.56,1034.88,15,8,South,872.68
2023-11-04,3a41b,Desk,Clothing,529.79,340.33,15,3,West,189.46
2023-11-05,6142d,Laptop,Furniture,95.53,84.08,10,10,South,11.45
2023-11-06,d2390,Mouse,Clothing,1830.92,975.11,20,2,West,855.81
2023-11-07,70c81,Laptop,Furniture,183.43,145.12,0,3,East,38.31
2023-11-08,2d541,Keyboard,Accessories,627.59,502.81,15,8,East,124.78
2023-11-09,90233,Mouse,Accessories,475.11,331.17,20,6,South,143.94
2023-11-10,1962b,Headphones,Clothing,1099.09,793.2,5,2,West,305.89
2023-11-11,f3fef,Laptop,Clothing,1024.86,567.92,5,5,West,456.94
2023-11-12,4b115,Smartphone,Furniture,1466.91,1166.43,0,9,West,300.48
2023-11-13,24cda,Mouse,Clothing,394.8,308.33,15,5,North,86.47
2023-11-14,86417,Desk,Accessories,1736.89,1522.48,20,2,East,214.41
2023-11-15,292da,Mouse,Electronics,743.89,607.97,15,6,North,135.92
2023-11-16,38a19,Monitor,Furniture,1699.89,1237.74,20,2,East,462.15
2023-11-17,c149f,Tablet,Accessories,800.41,587.29,15,3,South,213.12
2023-11-18,a8d42,Tablet,Electronics,958.32,504.33,20,2,East,453.99
2023-11-19,cf3cc,Headphones,Clothing,986.6,710.44,5,4,North,276.16
2023-11-20,2bcd0,Desk,Furniture,62.94,49.02,20,5,West,13.92
2023-11-21,372dc,Monitor,Furniture,1401.65,894.94,20,4,South,506.71
2023-11-22,370e7,Keyboard,Clothing,1133.76,593.64,5,3,West,540.12
2023-11-23,21355,Tablet,Clothing,1508.25,1356.0,5,9,South,152.25
2023-11-24,63ee6,Laptop,Clothing,430.5,275.58,15,3,East,154.92
2023-11-25,a0d10,Headphones,Clothing,460.38,376.42,5,2,East,83.96
2023-11-26,cde8f,Mouse,Furniture,819.16,598.32,0,10,West,220.84
2023-11-27,e61d5,Headphones,Furniture,1815.88,1257.43,10,3,South,558.45
2023-11-28,ce509,Chair,Furniture,1942.19,1347.44,5,5,South,594.75
2023-11-29,637c1,Laptop,Clothing,1826.1,1214.51,20,2,East,611.59
2023-11-30,419fa,Monitor,Clothing,1697.1,1494.56,20,5,West,202.54
2023-12-01,984af,Tablet,Clothing,449.89,239.84,5,4,South,210.05
2023-12-02,9e782,Laptop,Accessories,294.04,255.74,0,1,South,38.3
2023-12-03,840ef,Laptop,Clothing,1215.16,1075.19,10,9,West,139.97
2023-12-04,8eaf2,Chair,Electronics,769.14,518.88,0,8,South,250.26
2023-12-05,8f02a,Keyboard,Furniture,1667.26,1098.77,10,3,North,568.49
2023-12-06,43ebb,Monitor,Clothing,494.78,300.21,20,10,North,194.57
2023-12-07,61a70,Headphones,Furniture,1364.35,973.3,10,2,South,391.05
2023-12-08,9a43d,Desk,Electronics,1670.49,1154.23,15,3,West,516.26
2023-12-09,3d12e,Chair,Clothing,884.1,665.93,5,9,West,218.17
2023-12-10,c64a4,Monitor,Electronics,1668.66,1256.16,20,3,East,412.5
2023-12-11,cd13d,Tablet,Accessories,409.84,258.13,10,4,East,151.71
2023-12-12,9ab8a,Monitor,Furniture,1201.65,908.4,5,7,South,293.25
2023-12-13,837b7,Smartphone,Accessories,595.25,402.88,20,10,South,192.37
2023-12-14,c08df,Chair,Accessories,242.22,169.59,5,2,East,72.63
2023-12-15,60a85,Tablet,Clothing,1344.47,997.95,5,3,West,346.52
2023-12-16,4da11,Smartphone,Electronics,1631.31,1083.33,0,7,East,547.98
2023-12-17,4f039,Smartphone,Furniture,592.74,327.12,10,4,South,265.62
2023-12-18,2656d,Keyboard,Furniture,1684.09,1265.62,10,9,South,418.47
2023-12-19,558a4,Monitor,Clothing,1716.81,912.72,10,7,East,804.09
2023-12-20,27d74,Printer,Clothing,1844.39,1516.64,20,2,West,327.75
2023-12-21,9e3c8,Laptop,Clothing,592.26,318.82,15,7,West,273.44
2023-12-22,7aa3a,Desk,Electronics,1544.9,984.28,10,10,West,560.62
2023-12-23,ccab6,Keyboard,Clothing,1825.96,1502.99,20,7,North,322.97
2023-12-24,d5066,Keyboard,Electronics,674.31,415.43,0,6,West,258.88
2023-12-25,6e765,Desk,Electronics,203.74,135.88,10,9,North,67.86
2023-12-26,7411d,Keyboard,Electronics,130.1,107.18,10,1,East,22.92
2023-12-27,259e3,Smartphone,Accessories,1805.0,957.12,20,9,East,847.88
2023-12-28,c7511,Mouse,Accessories,1850.65,1594.83,0,8,West,255.82
2023-12-29,9207c,Smartphone,Furniture,1431.14,1173.08,20,1,West,258.06
2023-12-30,95b1b,Headphones,Clothing,1093.64,661.31,15,8,East,432.33
2023-12-31,85daf,Headphones,Clothing,1630.35,905.92,15,10,East,724.43
2024-01-01,45023,Keyboard,Furniture,691.99,411.53,10,8,West,280.46
2024-01-02,59de0,Smartphone,Accessories,1094.97,683.5,5,5,North,411.47
2024-01-03,6fc59,Laptop,Accessories,1688.45,1407.41,0,8,South,281.04
2024-01-04,3e3f6,Keyboard,Furniture,897.28,600.29,15,5,West,296.99
2024-01-05,a0823,Laptop,Clothing,1556.18,1389.2,20,2,South,166.98
2024-01-06,66ac5,Mouse,Electronics,968.37,708.45,5,9,North,259.92
2024-01-07,c4f5b,Laptop,Clothing,320.62,277.22,20,2,West,43.4
2024-01-08,37187,Smartphone,Accessories,212.87,184.45,10,4,South,28.42
2024-01-09,cc209,Headphones,Furniture,1585.3,1391.67,20,9,West,193.63
2024-01-10,e6e4a,Chair,Accessories,1386.5,908.14,10,5,North,478.36
2024-01-11,3a691,Printer,Electronics,205.87,183.43,10,10,East,22.44
2024-01-12,18b18,Tablet,Electronics,933.35,807.79,20,9,East,125.56
2024-01-13,c4fdb,Monitor,Furniture,1030.38,892.4,20,9,East,137.98
2024-01-14,db4b8,Chair,Clothing,1464.87,826.3,10,5,South,638.57
2024-01-15,b94c2,Headphones,Accessories,1075.76,849.29,15,2,South,226.47
2024-01-16,9303c,Laptop,Electronics,223.02,113.24,5,1,East,109.78
2024-01-17,2bf4f,Headphones,Electronics,1084.86,956.92,10,9,East,127.94
2024-01-18,ac9d7,Chair,Furniture,1518.76,864.83,20,4,East,653.93
2024-01-19,e794e,Smartphone,Clothing,1931.81,1634.77,0,6,West,297.04
2024-01-20,c0105,Monitor,Clothing,963.2,707.38,20,1,South,255.82
2024-01-21,7e82d,Monitor,Accessories,111.35,80.09,10,10,West,31.26
2024-01-22,93aad,Mouse,Furniture,1840.53,1300.4,20,7,East,540.13
2024-01-23,452d0,Monitor,Electronics,774.88,651.04,10,10,East,123.84
2024-01-24,abfe9,Desk,Furniture,1222.13,669.42,5,9,North,552.71
2024-01-25,e6568,Desk,Clothing,1185.18,730.48,15,3,East,454.7
2024-01-26,da8af,Smartphone,Accessories,1347.09,848.47,0,10,North,498.62
2024-01-27,94f9e,Desk,Clothing,837.21,638.96,0,3,South,198.25
2024-01-28,5ba5a,Mouse,Furniture,482.45,325.4,20,7,West,157.05
2024-01-29,8e998,Chair,Furniture,1325.2,932.99,5,1,North,392.21
2024-01-30,a58e4,Desk,Furniture,860.96,445.78,10,1,North,415.18
2024-01-31,d7930,Keyboard,Accessories,582.95,473.74,20,3,North,109.21
2024-02-01,caaf3,Smartphone,Accessories,1305.71,851.01,5,4,East,454.7
2024-02-02,ddf0a,Mouse,Electronics,1074.67,863.67,20,5,South,211.0
2024-02-03,39152,Desk,Accessories,976.37,528.55,10,3,East,447.82
2024-02-04,af800,Mouse,Clothing,363.72,213.86,0,8,South,149.86
2024-02-05,529d4,Monitor,Accessories,559.01,408.84,5,3,East,150.17
2024-02-06,e6676,Smartphone,Furniture,333.23,252.19,20,7,North,81.04
2024-02-07,327bc,Smartphone,Electronics,1848.03,1382.96,5,8,North,465.07
2024-02-08,85ca6,Chair,Furniture,1294.8,738.8,5,3,North,556.0
2024-02-09,a9653,Printer,Accessories,715.68,623.92,20,2,North,91.76
2024-02-10,b7deb,Chair,Accessories,1268.23,1133.78,0,5,East,134.45
2024-02-11,68bcd,Chair,Electronics,536.03,463.79,0,8,North,72.24
2024-02-12,cd59a,Desk,Accessories,88.31,58.04,10,9,West,30.27
2024-02-13,59cfc,Desk,Clothing,270.87,147.97,20,7,South,122.9
2024-02-14,1c75b,Keyboard,Clothing,763.14,509.58,20,5,West,253.56
2024-02-15,574f6,Laptop,Electronics,1726.46,1501.81,15,8,West,224.65
2024-02-16,33fe8,Tablet,Furniture,172.3,98.92,0,7,East,73.38
2024-02-17,39ec5,Keyboard,Accessories,782.07,677.52,10,1,East,104.55
2024-02-18,65797,Mouse,Accessories,774.31,658.3,5,9,East,116.01
2024-02-19,25007,Mouse,Furniture,1934.97,1299.35,5,10,East,635.62
2024-02-20,93c5c,Chair,Clothing,1633.36,822.86,15,9,West,810.5
2024-02-21,64efa,Chair,Accessories,107.34,65.58,20,5,North,41.76
2024-02-22,b8c62,Mouse,Accessories,164.03,108.99,20,7,North,55.04
2024-02-23,7afdd,Monitor,Accessories,1652.91,1100.37,20,3,North,552.54
2024-02-24,52219,Mouse,Clothing,294.49,189.45,5,2,North,105.04
